#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-03-24 00:41:45 20140323_1308.fits(obstype=survey 185.632132 68.002892 2.86 1.05 15.82 105.366 117 263.421 -5.600 6.519281
2014-03-24 00:41:49 20140323_1309.fits(obstype=survey 185.632132 68.002892 2.87 1.05 5.58 105.26 120 263.421 -5.600 6.519281
2014-03-24 00:41:54 20140323_1310.fits(obstype=survey 185.632132 68.002892 2.82 1.09 -14.08 108.798 115 263.421 -5.600 6.519281
2014-03-24 00:41:58 20140323_1311.fits(obstype=survey 185.632132 68.002892 2.78 1.08 16.09 109.231 119 263.421 -5.600 6.519281
2014-03-24 00:42:03 20140323_1312.fits(obstype=survey 185.632132 68.002892 2.79 1.03 -4.17 109.172 119 263.421 -5.600 6.519281
2014-03-24 00:42:07 20140323_1313.fits(obstype=survey 185.632132 68.002892 2.65 1.06 6.34 108.959 123 263.421 -5.600 6.519281
2014-03-24 00:42:12 20140323_1314.fits(obstype=survey 185.632132 68.002892 2.52 1.05 5.70 109.06 116 263.421 -5.600 6.519281
2014-03-24 00:42:16 20140323_1315.fits(obstype=survey 185.632132 68.002892 2.74 1.06 -34.31 108.941 120 263.421 -5.600 6.519281
2014-03-24 00:42:21 20140323_1316.fits(obstype=survey 185.632132 68.002892 2.85 1.09 6.36 109.087 122 263.421 -5.600 6.519281
2014-03-24 00:42:25 20140323_1317.fits(obstype=survey 185.632132 68.002892 2.80 1.04 15.98 104.686 117 263.421 -5.600 6.519281
2014-03-24 00:42:30 20140323_1318.fits(obstype=survey 185.632132 68.002892 2.92 1.06 -13.82 104.975 122 263.421 -5.600 6.519281
2014-03-24 00:42:34 20140323_1319.fits(obstype=survey 185.632132 68.002892 2.58 1.08 16.39 104.733 120 263.421 -5.600 6.519281
2014-03-24 00:42:39 20140323_1320.fits(obstype=survey 185.632132 68.002892 2.79 1.11 5.64 109.145 121 263.421 -5.600 6.519281
2014-03-24 00:47:23 20140323_1321.fits(obstype=survey 181.619619 68.004526 2.91 1.03 -4.46 106.575 119 263.460 -5.700 12.135560
2014-03-24 00:47:27 20140323_1322.fits(obstype=survey 181.619619 68.004526 2.75 1.05 5.39 106.313 119 263.460 -5.700 12.135560
2014-03-24 00:47:32 20140323_1323.fits(obstype=survey 181.619619 68.004526 3.04 1.03 35.91 106.48 108 263.460 -5.700 12.135560
2014-03-24 00:47:36 20140323_1324.fits(obstype=survey 181.619619 68.004526 2.66 1.02 6.09 105.915 111 263.460 -5.700 12.135560
2014-03-24 00:47:41 20140323_1325.fits(obstype=survey 181.619619 68.004526 2.81 1.08 -4.00 105.805 112 263.460 -5.700 12.135560
2014-03-24 00:47:45 20140323_1326.fits(obstype=survey 181.619619 68.004526 2.97 1.02 5.72 106.064 113 263.460 -5.700 12.135560
2014-03-24 00:47:50 20140323_1327.fits(obstype=survey 181.619619 68.004526 3.04 1.08 35.98 106.319 114 263.460 -5.700 12.135560
2014-03-24 00:47:55 20140323_1328.fits(obstype=survey 181.619619 68.004526 2.75 1.11 5.60 106.476 119 263.460 -5.700 12.135560
2014-03-24 00:47:59 20140323_1329.fits(obstype=survey 181.619619 68.004526 2.95 1.02 36.32 106.082 114 263.460 -5.700 12.135560
2014-03-24 00:48:03 20140323_1330.fits(obstype=survey 181.619619 68.004526 2.73 1.11 -4.19 110.615 114 263.460 -5.700 12.135560
2014-03-24 00:48:08 20140323_1331.fits(obstype=survey 181.619619 68.004526 2.78 1.08 17.07 110.47 113 263.460 -5.700 12.135560
2014-03-24 00:48:12 20140323_1332.fits(obstype=survey 181.619619 68.004526 2.98 1.06 16.35 106.485 113 263.460 -5.700 12.135560
2014-03-24 00:48:17 20140323_1333.fits(obstype=survey 181.619619 68.004526 2.83 1.09 -2.38 106.563 110 263.460 -5.700 12.135560
2014-03-24 00:48:21 20140323_1334.fits(obstype=survey 181.619619 68.004526 3.04 1.07 -4.02 106.23 108 263.460 -5.700 12.135560
2014-03-24 00:48:25 20140323_1335.fits(obstype=survey 181.619619 68.004526 2.82 1.06 -3.32 106.306 116 263.460 -5.700 12.135560
2014-03-24 00:48:30 20140323_1336.fits(obstype=survey 181.619619 68.004526 2.99 1.08 26.36 106.375 104 263.460 -5.700 12.135560
2014-03-24 00:48:34 20140323_1337.fits(obstype=survey 181.619619 68.004526 2.74 1.06 -13.12 106.335 112 263.460 -5.700 12.135560
2014-03-24 00:48:39 20140323_1338.fits(obstype=survey 181.619619 68.004526 2.82 1.08 -4.47 106.346 110 263.460 -5.700 12.135560
2014-03-24 00:48:43 20140323_1339.fits(obstype=survey 181.619619 68.004526 2.72 1.06 15.55 106.379 116 263.460 -5.700 12.135560
2014-03-24 00:48:48 20140323_1340.fits(obstype=survey 181.619619 68.004526 2.86 1.05 15.22 106.605 113 263.460 -5.700 12.135560
2014-03-24 00:48:53 20140323_1341.fits(obstype=survey 181.619619 68.004526 2.73 1.09 6.93 106.837 117 263.460 -5.700 12.135560
2014-03-24 00:48:57 20140323_1342.fits(obstype=survey 181.619619 68.004526 2.66 1.08 -4.00 106.828 118 263.460 -5.700 12.135560
2014-03-24 00:49:02 20140323_1343.fits(obstype=survey 181.619619 68.004526 2.77 1.04 26.06 106.568 113 263.460 -5.700 12.135560
2014-03-24 00:49:06 20140323_1344.fits(obstype=survey 181.619619 68.004526 2.79 1.03 5.52 111.183 113 263.460 -5.700 12.135560
2014-03-24 00:53:47 20140323_1345.fits(obstype=survey 185.625008 68.003735 2.88 1.02 6.83 104.25 120 263.171 -5.800 9.752611
2014-03-24 00:53:51 20140323_1346.fits(obstype=survey 185.625008 68.003735 3.23 1.06 -13.61 108.492 114 263.171 -5.800 9.752611
2014-03-24 00:53:56 20140323_1347.fits(obstype=survey 185.625008 68.003735 3.03 1.05 -84.30 108.646 117 263.171 -5.800 9.752611
2014-03-24 00:54:00 20140323_1348.fits(obstype=survey 185.625008 68.003735 3.35 1.06 15.74 108.276 115 263.171 -5.800 9.752611
2014-03-24 00:54:05 20140323_1349.fits(obstype=survey 185.625008 68.003735 3.23 1.03 -14.14 108.331 113 263.171 -5.800 9.752611
2014-03-24 00:54:09 20140323_1350.fits(obstype=survey 185.625008 68.003735 2.84 1.14 25.83 104.096 118 263.171 -5.800 9.752611
2014-03-24 00:54:13 20140323_1351.fits(obstype=survey 185.625008 68.003735 3.05 1.06 -23.96 108.945 120 263.171 -5.800 9.752611
2014-03-24 00:54:18 20140323_1352.fits(obstype=survey 185.625008 68.003735 3.06 1.04 -2.95 108.534 118 263.171 -5.800 9.752611
2014-03-24 00:54:22 20140323_1353.fits(obstype=survey 185.625008 68.003735 3.10 1.03 6.04 107.551 117 263.171 -5.800 9.752611
2014-03-24 00:54:27 20140323_1354.fits(obstype=survey 185.625008 68.003735 2.83 1.03 5.70 108.104 120 263.171 -5.800 9.752611
2014-03-24 00:54:31 20140323_1355.fits(obstype=survey 185.625008 68.003735 2.88 1.06 -4.30 108.455 118 263.171 -5.800 9.752611
2014-03-24 00:54:36 20140323_1356.fits(obstype=survey 185.625008 68.003735 3.09 1.05 -14.79 104.126 116 263.171 -5.800 9.752611
2014-03-24 00:54:40 20140323_1357.fits(obstype=survey 185.625008 68.003735 3.00 1.08 6.06 107.995 117 263.171 -5.800 9.752611
2014-03-24 00:54:44 20140323_1358.fits(obstype=survey 185.625008 68.003735 3.19 1.06 55.34 108.046 115 263.171 -5.800 9.752611
2014-03-24 00:54:49 20140323_1359.fits(obstype=survey 185.625008 68.003735 3.20 1.05 -14.16 107.893 115 263.171 -5.800 9.752611
2014-03-24 00:54:53 20140323_1360.fits(obstype=survey 185.625008 68.003735 3.33 1.05 -13.84 108.182 111 263.171 -5.800 9.752611
2014-03-24 00:54:58 20140323_1361.fits(obstype=survey 185.625008 68.003735 3.19 1.05 35.48 108.351 114 263.171 -5.800 9.752611
2014-03-24 00:55:02 20140323_1362.fits(obstype=survey 185.625008 68.003735 3.13 1.08 6.06 103.804 112 263.171 -5.800 9.752611
2014-03-24 00:55:07 20140323_1363.fits(obstype=survey 185.625008 68.003735 2.98 1.05 -13.61 108.405 112 263.171 -5.800 9.752611
2014-03-24 00:55:11 20140323_1364.fits(obstype=survey 185.625008 68.003735 3.13 1.05 -13.97 104.293 116 263.171 -5.800 9.752611
2014-03-24 00:55:16 20140323_1365.fits(obstype=survey 185.625008 68.003735 3.34 1.09 -12.98 107.97 113 263.171 -5.800 9.752611
2014-03-24 00:55:21 20140323_1366.fits(obstype=survey 185.625008 68.003735 3.52 1.05 -14.84 104.123 105 263.171 -5.800 9.752611
2014-03-24 00:55:25 20140323_1367.fits(obstype=survey 185.625008 68.003735 3.19 1.03 26.30 104.159 113 263.171 -5.800 9.752611
2014-03-24 00:55:30 20140323_1368.fits(obstype=survey 185.625008 68.003735 3.03 1.03 -3.57 104.055 115 263.171 -5.800 9.752611
2014-03-24 01:00:16 20140323_1369.fits(obstype=survey 181.612302 68.005285 2.77 1.02 -12.56 107.668 113 263.344 -6.000 15.371965
2014-03-24 01:00:20 20140323_1370.fits(obstype=survey 181.612302 68.005285 2.99 1.08 -4.70 111.916 113 263.344 -6.000 15.371965
2014-03-24 01:00:25 20140323_1371.fits(obstype=survey 181.612302 68.005285 2.84 1.04 26.46 107.712 115 263.344 -6.000 15.371965
2014-03-24 01:00:29 20140323_1372.fits(obstype=survey 181.612302 68.005285 2.86 1.12 -3.03 107.533 116 263.344 -6.000 15.371965
2014-03-24 01:00:34 20140323_1373.fits(obstype=survey 181.612302 68.005285 2.82 1.05 5.96 111.7 116 263.344 -6.000 15.371965
2014-03-24 01:00:38 20140323_1374.fits(obstype=survey 181.612302 68.005285 2.81 1.05 5.65 107.468 116 263.344 -6.000 15.371965
2014-03-24 01:00:43 20140323_1375.fits(obstype=survey 181.612302 68.005285 2.78 1.06 16.77 107.668 118 263.344 -6.000 15.371965
2014-03-24 01:00:47 20140323_1376.fits(obstype=survey 181.612302 68.005285 2.71 1.05 26.33 107.888 118 263.344 -6.000 15.371965
2014-03-24 01:00:52 20140323_1377.fits(obstype=survey 181.612302 68.005285 2.93 1.08 36.23 107.402 111 263.344 -6.000 15.371965
2014-03-24 01:00:56 20140323_1378.fits(obstype=survey 181.612302 68.005285 2.74 1.09 -4.44 107.379 115 263.344 -6.000 15.371965
2014-03-24 01:01:01 20140323_1379.fits(obstype=survey 181.612302 68.005285 2.88 1.08 6.33 107.951 113 263.344 -6.000 15.371965
2014-03-24 01:01:05 20140323_1380.fits(obstype=survey 181.612302 68.005285 2.93 1.02 26.52 107.941 112 263.344 -6.000 15.371965
2014-03-24 01:01:09 20140323_1381.fits(obstype=survey 181.612302 68.005285 3.19 1.02 6.08 112.003 113 263.344 -6.000 15.371965
2014-03-24 01:01:14 20140323_1382.fits(obstype=survey 181.612302 68.005285 2.84 1.05 16.36 107.165 114 263.344 -6.000 15.371965
2014-03-24 01:01:18 20140323_1383.fits(obstype=survey 181.612302 68.005285 2.91 1.09 -4.22 107.965 115 263.344 -6.000 15.371965
2014-03-24 01:01:23 20140323_1384.fits(obstype=survey 181.612302 68.005285 2.87 1.12 5.74 108.012 112 263.344 -6.000 15.371965
2014-03-24 01:01:28 20140323_1385.fits(obstype=survey 181.612302 68.005285 2.73 1.03 5.75 112.408 117 263.344 -6.000 15.371965
2014-03-24 01:01:32 20140323_1386.fits(obstype=survey 181.612302 68.005285 2.91 1.05 6.48 108.653 115 263.344 -6.000 15.371965
2014-03-24 01:01:36 20140323_1387.fits(obstype=survey 181.612302 68.005285 2.84 1.02 -4.11 108.121 116 263.344 -6.000 15.371965
2014-03-24 01:01:41 20140323_1388.fits(obstype=survey 181.612302 68.005285 2.97 1.05 26.14 108.436 114 263.344 -6.000 15.371965
2014-03-24 01:01:46 20140323_1389.fits(obstype=survey 181.612302 68.005285 2.95 1.08 25.27 107.872 114 263.344 -6.000 15.371965
2014-03-24 01:01:50 20140323_1390.fits(obstype=survey 181.612302 68.005285 3.25 1.14 6.20 112.546 111 263.344 -6.000 15.371965
2014-03-24 01:01:55 20140323_1391.fits(obstype=survey 181.612302 68.005285 3.23 1.06 -13.93 112.523 113 263.344 -6.000 15.371965
2014-03-24 01:02:00 20140323_1392.fits(obstype=survey 181.612302 68.005285 3.97 1.05 5.77 108.322 104 263.344 -6.000 15.371965
2014-03-24 01:06:42 20140323_1393.fits(obstype=survey 185.617795 68.004510 2.80 1.05 6.32 107.578 119 263.114 -6.000 12.992978
2014-03-24 01:06:46 20140323_1394.fits(obstype=survey 185.617795 68.004510 2.93 1.20 15.97 103.858 116 263.114 -6.000 12.992978
2014-03-24 01:06:51 20140323_1395.fits(obstype=survey 185.617795 68.004510 3.04 1.09 6.54 108.753 117 263.114 -6.000 12.992978
2014-03-24 01:06:55 20140323_1396.fits(obstype=survey 185.617795 68.004510 3.16 1.11 5.92 104.01 116 263.114 -6.000 12.992978
2014-03-24 01:06:59 20140323_1397.fits(obstype=survey 185.617795 68.004510 3.08 1.06 16.68 107.567 110 263.114 -6.000 12.992978
2014-03-24 01:07:04 20140323_1398.fits(obstype=survey 185.617795 68.004510 3.03 1.03 15.73 103.748 116 263.114 -6.000 12.992978
2014-03-24 01:07:09 20140323_1399.fits(obstype=survey 185.617795 68.004510 3.11 1.05 -4.31 108.148 111 263.114 -6.000 12.992978
2014-03-24 01:07:13 20140323_1400.fits(obstype=survey 185.617795 68.004510 2.82 1.05 6.04 107.681 112 263.114 -6.000 12.992978
2014-03-24 01:07:17 20140323_1401.fits(obstype=survey 185.617795 68.004510 2.94 1.05 -3.89 107.852 118 263.114 -6.000 12.992978
2014-03-24 01:07:22 20140323_1402.fits(obstype=survey 185.617795 68.004510 2.79 1.05 15.55 107.897 114 263.114 -6.000 12.992978
2014-03-24 01:07:26 20140323_1403.fits(obstype=survey 185.617795 68.004510 3.10 1.06 16.19 108.112 117 263.114 -6.000 12.992978
2014-03-24 01:07:31 20140323_1404.fits(obstype=survey 185.617795 68.004510 3.00 1.06 -4.13 108.031 119 263.114 -6.000 12.992978
2014-03-24 01:07:35 20140323_1405.fits(obstype=survey 185.617795 68.004510 3.09 1.06 -4.60 108.233 110 263.114 -6.000 12.992978
2014-03-24 01:07:40 20140323_1406.fits(obstype=survey 185.617795 68.004510 2.93 1.11 5.43 103.838 116 263.114 -6.000 12.992978
2014-03-24 01:07:44 20140323_1407.fits(obstype=survey 185.617795 68.004510 3.22 1.05 -3.22 108.232 116 263.114 -6.000 12.992978
2014-03-24 01:07:49 20140323_1408.fits(obstype=survey 185.617795 68.004510 2.99 1.06 5.80 104.014 115 263.114 -6.000 12.992978
2014-03-24 01:07:53 20140323_1409.fits(obstype=survey 185.617795 68.004510 2.85 1.09 -14.19 103.781 114 263.114 -6.000 12.992978
2014-03-24 01:07:58 20140323_1410.fits(obstype=survey 185.617795 68.004510 3.03 1.06 -3.85 103.887 117 263.114 -6.000 12.992978
2014-03-24 01:08:02 20140323_1411.fits(obstype=survey 185.617795 68.004510 3.16 1.06 -3.46 103.736 115 263.114 -6.000 12.992978
2014-03-24 01:08:07 20140323_1412.fits(obstype=survey 185.617795 68.004510 2.85 1.09 5.80 104.564 117 263.114 -6.000 12.992978
2014-03-24 01:08:12 20140323_1413.fits(obstype=survey 185.617795 68.004510 2.96 1.03 -3.83 108.181 117 263.114 -6.000 12.992978
2014-03-24 01:08:16 20140323_1414.fits(obstype=survey 185.617795 68.004510 2.73 1.05 -4.87 103.828 123 263.114 -6.000 12.992978
2014-03-24 01:08:21 20140323_1415.fits(obstype=survey 185.617795 68.004510 2.93 1.10 46.46 108.269 117 263.114 -6.000 12.992978
2014-03-24 01:08:25 20140323_1416.fits(obstype=survey 185.617795 68.004510 3.00 1.05 25.14 104.069 119 263.114 -6.000 12.992978
2014-03-24 01:13:07 20140323_1417.fits(obstype=survey 181.605246 68.005987 2.82 1.06 26.37 109.844 110 262.941 -6.100 18.600422
2014-03-24 01:13:11 20140323_1418.fits(obstype=survey 181.605246 68.005987 2.73 1.03 -4.73 109.804 110 262.941 -6.100 18.600422
2014-03-24 01:13:16 20140323_1419.fits(obstype=survey 181.605246 68.005987 2.83 1.05 6.30 110.348 108 262.941 -6.100 18.600422
2014-03-24 01:13:20 20140323_1420.fits(obstype=survey 181.605246 68.005987 2.87 1.05 5.90 109.776 112 262.941 -6.100 18.600422
2014-03-24 01:13:25 20140323_1421.fits(obstype=survey 181.605246 68.005987 3.07 1.09 56.05 109.926 107 262.941 -6.100 18.600422
2014-03-24 01:13:29 20140323_1422.fits(obstype=survey 181.605246 68.005987 3.18 1.05 -3.15 109.895 104 262.941 -6.100 18.600422
2014-03-24 01:13:34 20140323_1423.fits(obstype=survey 181.605246 68.005987 3.32 1.05 16.00 110.261 106 262.941 -6.100 18.600422
2014-03-24 01:13:38 20140323_1424.fits(obstype=survey 181.605246 68.005987 3.12 1.02 6.07 110.344 103 262.941 -6.100 18.600422
2014-03-24 01:13:43 20140323_1425.fits(obstype=survey 181.605246 68.005987 3.13 1.05 35.16 109.944 107 262.941 -6.100 18.600422
2014-03-24 01:13:47 20140323_1426.fits(obstype=survey 181.605246 68.005987 3.47 1.05 6.01 109.949 106 262.941 -6.100 18.600422
2014-03-24 01:13:52 20140323_1427.fits(obstype=survey 181.605246 68.005987 3.23 1.08 6.82 110.262 106 262.941 -6.100 18.600422
2014-03-24 01:13:56 20140323_1428.fits(obstype=survey 181.605246 68.005987 3.57 1.08 16.01 110.159 103 262.941 -6.100 18.600422
2014-03-24 01:14:01 20140323_1429.fits(obstype=survey 181.605246 68.005987 3.33 1.08 26.62 110.268 106 262.941 -6.100 18.600422
2014-03-24 01:14:05 20140323_1430.fits(obstype=survey 181.605246 68.005987 3.34 1.03 -33.96 110.243 106 262.941 -6.100 18.600422
2014-03-24 01:14:10 20140323_1431.fits(obstype=survey 181.605246 68.005987 3.42 1.09 16.82 110.353 106 262.941 -6.100 18.600422
2014-03-24 01:14:14 20140323_1432.fits(obstype=survey 181.605246 68.005987 3.21 1.02 -13.96 110.646 105 262.941 -6.100 18.600422
2014-03-24 01:14:18 20140323_1433.fits(obstype=survey 181.605246 68.005987 3.52 1.06 -34.10 110.451 106 262.941 -6.100 18.600422
2014-03-24 01:14:23 20140323_1434.fits(obstype=survey 181.605246 68.005987 3.37 1.05 25.90 110.427 106 262.941 -6.100 18.600422
2014-03-24 01:14:28 20140323_1435.fits(obstype=survey 181.605246 68.005987 3.42 1.05 26.78 110.371 109 262.941 -6.100 18.600422
2014-03-24 01:14:32 20140323_1436.fits(obstype=survey 181.605246 68.005987 3.21 1.12 -13.83 110.183 110 262.941 -6.100 18.600422
2014-03-24 01:14:37 20140323_1437.fits(obstype=survey 181.605246 68.005987 3.35 1.02 16.06 110.743 106 262.941 -6.100 18.600422
2014-03-24 01:14:41 20140323_1438.fits(obstype=survey 181.605246 68.005987 3.41 1.05 5.09 111.04 104 262.941 -6.100 18.600422
2014-03-24 01:14:46 20140323_1439.fits(obstype=survey 181.605246 68.005987 3.19 1.09 -23.88 110.997 110 262.941 -6.100 18.600422
2014-03-24 01:14:50 20140323_1440.fits(obstype=survey 181.605246 68.005987 3.40 1.12 -12.75 111.239 109 262.941 -6.100 18.600422
2014-03-24 01:19:32 20140323_1441.fits(obstype=survey 185.610380 68.005269 3.14 1.05 5.67 108.672 115 262.730 -6.100 16.217352
2014-03-24 01:19:36 20140323_1442.fits(obstype=survey 185.610380 68.005269 3.18 1.09 26.51 104.633 114 262.730 -6.100 16.217352
2014-03-24 01:19:40 20140323_1443.fits(obstype=survey 185.610380 68.005269 3.18 1.03 36.24 109.092 111 262.730 -6.100 16.217352
2014-03-24 01:19:45 20140323_1444.fits(obstype=survey 185.610380 68.005269 3.07 1.09 -13.76 104.984 117 262.730 -6.100 16.217352
2014-03-24 01:19:49 20140323_1445.fits(obstype=survey 185.610380 68.005269 3.02 1.05 26.09 109.063 114 262.730 -6.100 16.217352
2014-03-24 01:19:54 20140323_1446.fits(obstype=survey 185.610380 68.005269 3.06 1.14 6.57 104.806 112 262.730 -6.100 16.217352
2014-03-24 01:19:58 20140323_1447.fits(obstype=survey 185.610380 68.005269 3.23 1.06 16.20 104.611 112 262.730 -6.100 16.217352
2014-03-24 01:20:03 20140323_1448.fits(obstype=survey 185.610380 68.005269 3.30 1.03 15.32 104.823 113 262.730 -6.100 16.217352
2014-03-24 01:20:07 20140323_1449.fits(obstype=survey 185.610380 68.005269 3.39 1.02 -3.46 104.96 108 262.730 -6.100 16.217352
2014-03-24 01:20:12 20140323_1450.fits(obstype=survey 185.610380 68.005269 3.62 1.08 6.12 105.386 114 262.730 -6.100 16.217352
2014-03-24 01:20:16 20140323_1451.fits(obstype=survey 185.610380 68.005269 3.58 1.03 -4.08 105.687 115 262.730 -6.100 16.217352
2014-03-24 01:20:21 20140323_1452.fits(obstype=survey 185.610380 68.005269 3.27 1.05 25.07 105.609 112 262.730 -6.100 16.217352
2014-03-24 01:20:25 20140323_1453.fits(obstype=survey 185.610380 68.005269 3.23 1.06 5.39 105.133 112 262.730 -6.100 16.217352
2014-03-24 01:20:30 20140323_1454.fits(obstype=survey 185.610380 68.005269 3.24 1.03 -14.14 104.848 114 262.730 -6.100 16.217352
2014-03-24 01:20:34 20140323_1455.fits(obstype=survey 185.610380 68.005269 3.26 1.05 -3.17 109.457 111 262.730 -6.100 16.217352
2014-03-24 01:20:39 20140323_1456.fits(obstype=survey 185.610380 68.005269 3.54 1.05 6.23 105.489 110 262.730 -6.100 16.217352
2014-03-24 01:20:44 20140323_1457.fits(obstype=survey 185.610380 68.005269 3.19 1.02 5.51 105.15 115 262.730 -6.100 16.217352
2014-03-24 01:20:48 20140323_1458.fits(obstype=survey 185.610380 68.005269 3.27 1.05 16.39 105.351 114 262.730 -6.100 16.217352
2014-03-24 01:20:53 20140323_1459.fits(obstype=survey 185.610380 68.005269 3.32 1.05 5.87 105.632 115 262.730 -6.100 16.217352
2014-03-24 01:20:57 20140323_1460.fits(obstype=survey 185.610380 68.005269 3.02 1.05 5.49 105.732 116 262.730 -6.100 16.217352
2014-03-24 01:21:02 20140323_1461.fits(obstype=survey 185.610380 68.005269 3.21 1.08 5.50 109.326 114 262.730 -6.100 16.217352
2014-03-24 01:21:06 20140323_1462.fits(obstype=survey 185.610380 68.005269 3.07 1.08 -2.82 106.091 113 262.730 -6.100 16.217352
2014-03-24 01:21:11 20140323_1463.fits(obstype=survey 185.610380 68.005269 2.95 1.05 -4.46 106.102 117 262.730 -6.100 16.217352
2014-03-24 01:21:16 20140323_1464.fits(obstype=survey 185.610380 68.005269 3.30 1.05 45.70 105.731 109 262.730 -6.100 16.217352
2014-03-24 01:25:58 20140323_1465.fits(obstype=survey 181.597595 68.006648 3.18 1.08 35.59 113.723 111 262.480 -6.300 21.829777
2014-03-24 01:26:02 20140323_1466.fits(obstype=survey 181.597595 68.006648 2.92 1.06 -4.01 117.351 116 262.480 -6.300 21.829777
2014-03-24 01:26:07 20140323_1467.fits(obstype=survey 181.597595 68.006648 2.92 1.03 -14.22 113.598 115 262.480 -6.300 21.829777
2014-03-24 01:26:11 20140323_1468.fits(obstype=survey 181.597595 68.006648 3.11 1.03 15.93 113.891 114 262.480 -6.300 21.829777
2014-03-24 01:26:15 20140323_1469.fits(obstype=survey 181.597595 68.006648 2.90 1.05 -12.08 114.016 112 262.480 -6.300 21.829777
2014-03-24 01:26:20 20140323_1470.fits(obstype=survey 181.597595 68.006648 3.02 1.05 -13.14 114.138 118 262.480 -6.300 21.829777
